consumer_id,service_type,region,tenure_months,new_customer_price,renewal_price,is_anomaly
CONS_01965,mobile,South East,47,23.67,33.17,True
CONS_01966,broadband,London,15,27.97,28.98,False
CONS_01967,mobile,Midlands,43,23.34,30.05,True
CONS_01968,subscription,South East,8,10.69,10.7,False
CONS_01969,mobile,North West,22,13.13,14.25,False
CONS_01970,mobile,South East,13,14.09,12.8,False
CONS_01971,broadband,Midlands,19,29.8,27.67,False
CONS_01972,subscription,South East,21,11.89,14.47,False
CONS_01973,mobile,North East,21,22.54,22.79,False
CONS_01974,broadband,South East,21,30.57,29.51,False
CONS_01975,broadband,London,10,21.45,22.41,False
CONS_01976,broadband,South East,11,18.21,20.26,False
CONS_01977,mobile,London,6,17.93,19.75,False
CONS_01978,subscription,North West,8,9.9,9.76,False
CONS_01979,mobile,South East,17,19.07,19.16,False
CONS_01980,broadband,South West,13,42.09,42.89,False
CONS_01981,subscription,North West,15,10.24,10.99,False
CONS_01982,broadband,South East,17,20.58,21.62,False
CONS_01983,subscription,North West,11,15.72,15.29,False
CONS_01984,broadband,London,1,39.47,39.66,False
CONS_01985,mobile,London,4,20.01,20.5,False
CONS_01986,subscription,South East,5,10.79,12.71,False
CONS_01987,broadband,London,16,31.48,32.49,False
CONS_01988,mobile,London,15,17.43,23.76,False
CONS_01989,subscription,North East,100,13.8,14.14,False
CONS_01990,broadband,Wales,20,29.31,26.82,False
CONS_01991,broadband,South West,17,25.72,27.69,False
CONS_01992,mobile,South East,6,16.78,19.1,False
CONS_01993,broadband,South West,77,45.24,49.18,False
CONS_01994,broadband,South East,3,24.57,26.12,False
CONS_01995,mobile,London,14,21.96,22.3,False
CONS_01996,subscription,Midlands,10,11.96,12.24,False
CONS_01997,broadband,London,10,24.71,21.48,False
CONS_01998,broadband,North West,19,32.44,36.37,False
CONS_01999,subscription,Midlands,101,9.38,9.52,False
CONS_02000,mobile,Wales,16,14.45,16.57,False
CONS_02001,subscription,North West,21,11.54,11.58,False
CONS_02002,mobile,South East,13,19.66,20.49,False
CONS_02003,subscription,London,8,13.33,15.42,False
CONS_02004,mobile,North East,13,18.97,22.09,False
CONS_02005,broadband,London,13,24.67,27.62,False
CONS_02006,subscription,South East,24,18.62,16.78,False
CONS_02007,mobile,South East,17,21.85,20.65,False
CONS_02008,broadband,South West,20,23.03,25.49,False
CONS_02009,broadband,Midlands,6,27.96,27.68,False
CONS_02010,mobile,North West,55,37.1,47.88,True
CONS_02011,broadband,North East,2,32.54,34.26,False
CONS_02012,broadband,London,12,41.47,44.13,False
CONS_02013,broadband,South West,53,43.22,55.98,True
CONS_02014,mobile,London,11,17.7,18.91,False
CONS_02015,mobile,North West,2,24.01,23.1,False
CONS_02016,mobile,London,42,23.06,26.19,False
CONS_02017,broadband,North East,18,19.66,19.73,False
CONS_02018,broadband,South West,16,34.98,38.38,False
CONS_02019,mobile,Scotland,120,24.84,25.57,False
CONS_02020,broadband,South East,3,23.17,28.27,False
CONS_02021,mobile,South East,17,20.96,24.63,False
CONS_02022,broadband,North West,3,23.4,29.04,False
CONS_02023,broadband,South East,40,25.36,34.76,True
CONS_02024,broadband,London,48,25.03,29.89,False
CONS_02025,mobile,Wales,5,30.14,31.21,False
CONS_02026,broadband,Wales,13,22.77,22.84,False
CONS_02027,subscription,South West,15,10.42,9.96,False
CONS_02028,broadband,North West,12,17.64,18.86,False
CONS_02029,mobile,South East,14,25.53,26.77,False
CONS_02030,mobile,North West,79,25.62,26.72,False
CONS_02031,broadband,London,8,37.98,37.2,False
CONS_02032,mobile,Wales,18,16.1,17.34,False
CONS_02033,broadband,Midlands,32,33.98,34.5,False
CONS_02034,mobile,London,10,22.43,22.59,False
CONS_02035,broadband,South East,6,28.21,29.92,False
CONS_02036,subscription,South West,12,12.22,12.71,False
CONS_02037,subscription,North West,6,15.38,14.36,False
CONS_02038,broadband,Scotland,10,23.25,22.85,False
CONS_02039,mobile,Midlands,9,19.64,21.45,False
CONS_02040,subscription,Scotland,87,16.68,17.39,False
CONS_02041,broadband,London,4,36.39,32.61,False
CONS_02042,subscription,Midlands,12,10.73,11.88,False
CONS_02043,mobile,South West,6,18.18,18.95,False
CONS_02044,subscription,London,12,12.02,11.56,False
CONS_02045,subscription,London,34,16.12,15.99,False
CONS_02046,broadband,Midlands,15,27.94,29.63,False
CONS_02047,mobile,Scotland,19,19.14,16.79,False
CONS_02048,mobile,North West,21,21.7,23.49,False
CONS_02049,broadband,Scotland,27,25.18,28.52,False
CONS_02050,broadband,Midlands,18,20.26,22.77,False
CONS_02051,subscription,North West,2,14.03,16.1,False
CONS_02052,broadband,London,16,31.58,31.06,False
CONS_02053,mobile,London,22,24.28,27.6,False
CONS_02054,subscription,North West,14,15.83,16.93,False
CONS_02055,broadband,South West,29,26.45,25.9,False
CONS_02056,mobile,Scotland,17,27.25,29.6,False
CONS_02057,subscription,South East,100,16.34,17.71,False
CONS_02058,mobile,South West,82,26.97,31.92,False
CONS_02059,broadband,North West,15,29.85,34.38,False
CONS_02060,broadband,North West,28,29.3,29.02,False
CONS_02061,subscription,London,19,14.16,15.23,False
CONS_02062,broadband,Midlands,20,32.21,34.61,False
CONS_02063,mobile,Midlands,18,23.42,25.01,False
CONS_02064,broadband,Midlands,22,29.59,30.23,False
CONS_02065,mobile,South East,22,22.23,26.77,False
CONS_02066,subscription,North West,12,12.88,12.83,False
CONS_02067,mobile,London,42,20.45,24.45,False
CONS_02068,subscription,North East,7,10.67,9.97,False
CONS_02069,broadband,London,23,26.61,27.02,False
CONS_02070,mobile,Wales,10,20.8,23.14,False
CONS_02071,subscription,Midlands,3,11.78,11.34,False
CONS_02072,mobile,London,5,18.51,18.27,False
CONS_02073,broadband,South East,112,31.69,34.62,False
CONS_02074,subscription,London,2,11.96,10.9,False
CONS_02075,broadband,Scotland,25,34.35,39.27,False
CONS_02076,mobile,North East,14,19.99,23.55,False
CONS_02077,subscription,North West,9,16.44,19.43,False
CONS_02078,broadband,North East,27,38.77,41.65,False
CONS_02079,broadband,London,21,22.54,22.8,False
CONS_02080,broadband,North West,31,35.5,41.17,True
CONS_02081,broadband,South West,47,20.5,26.21,True
CONS_02082,broadband,South West,1,34.8,35.38,False
CONS_02083,mobile,South East,28,23.74,31.18,True
CONS_02084,broadband,Midlands,5,25.11,26.89,False
CONS_02085,mobile,South West,10,30.8,32.57,False
CONS_02086,broadband,Midlands,15,33.6,34.12,False
CONS_02087,broadband,Wales,5,38.35,45.55,False
CONS_02088,broadband,London,14,29.66,30.44,False
CONS_02089,mobile,London,16,21.25,24.95,False
CONS_02090,mobile,Wales,44,18.4,19.41,False
CONS_02091,broadband,North West,2,28.33,29.74,False
CONS_02092,subscription,South East,66,12.98,17.68,True
CONS_02093,mobile,South East,52,27.17,29.64,False
CONS_02094,broadband,North West,19,28.04,30.56,False
CONS_02095,subscription,North West,24,13.01,13.46,False
CONS_02096,broadband,North West,21,25.99,28.46,False
CONS_02097,broadband,North West,16,35.95,39.75,False
CONS_02098,mobile,London,13,14.15,16.9,False
CONS_02099,broadband,South West,27,27.98,29.45,False
CONS_02100,broadband,Scotland,7,18.38,18.07,False
CONS_02101,mobile,London,15,27.62,27.39,False
CONS_02102,broadband,North West,24,34.24,43.3,False
CONS_02103,subscription,North West,22,9.9,8.92,False
CONS_02104,subscription,Scotland,7,16.47,15.68,False
CONS_02105,mobile,Scotland,21,16.04,16.82,False
CONS_02106,mobile,Wales,8,25.37,25.28,False
CONS_02107,mobile,Midlands,15,19.78,22.1,False
CONS_02108,subscription,London,10,10.44,11.58,False
CONS_02109,broadband,South East,65,33.87,46.64,True
CONS_02110,broadband,London,2,28.85,28.93,False
CONS_02111,mobile,North West,2,23.57,27.82,False
CONS_02112,mobile,North West,27,34.7,33.26,False
CONS_02113,broadband,Midlands,13,24.37,24.05,False
CONS_02114,mobile,London,21,18.27,21.68,False
CONS_02115,broadband,Wales,68,22.59,28.02,True
CONS_02116,subscription,South East,20,11.67,11.01,False
CONS_02117,broadband,North West,22,24.38,26.23,False
CONS_02118,broadband,Midlands,33,29.78,35.33,False
CONS_02119,broadband,London,7,19.66,16.72,False
CONS_02120,broadband,South East,15,31.18,31.77,False
CONS_02121,broadband,North West,15,29.03,32.77,False
CONS_02122,broadband,Midlands,120,37.16,38.06,False
CONS_02123,broadband,London,9,32.99,34.69,False
CONS_02124,broadband,North East,23,24.69,26.23,False
CONS_02125,broadband,North East,17,20.28,21.76,False
CONS_02126,broadband,Midlands,5,24.2,23.75,False
CONS_02127,broadband,South East,2,37.88,42.15,False
CONS_02128,broadband,Wales,4,30.37,32.44,False
CONS_02129,broadband,London,39,32.3,40.16,True
CONS_02130,broadband,South West,7,25.17,24.04,False
CONS_02131,broadband,North West,11,31.57,31.84,False
CONS_02132,subscription,London,6,16.87,15.77,False
CONS_02133,subscription,South East,2,15.3,16.29,False
CONS_02134,subscription,Midlands,11,10.24,11.15,False
CONS_02135,mobile,South West,19,17.63,18.77,False
CONS_02136,mobile,North West,1,22.34,24.43,False
CONS_02137,broadband,North West,33,21.0,22.22,False
CONS_02138,subscription,Midlands,19,9.71,10.8,False
CONS_02139,subscription,Midlands,33,11.89,12.32,False
CONS_02140,subscription,Midlands,22,10.91,12.08,False
CONS_02141,subscription,North West,22,8.88,8.39,False
CONS_02142,mobile,Wales,22,30.7,28.74,False
CONS_02143,subscription,South West,76,10.47,11.03,False
CONS_02144,subscription,London,4,6.6,7.3,False
CONS_02145,broadband,North West,91,34.59,41.49,True
CONS_02146,subscription,London,1,15.36,15.73,False
CONS_02147,broadband,North West,36,22.61,24.9,False
CONS_02148,subscription,Midlands,12,15.14,16.24,False
CONS_02149,subscription,London,57,17.27,15.35,False
CONS_02150,broadband,Scotland,32,19.14,24.12,False
CONS_02151,mobile,London,77,22.85,21.63,False
CONS_02152,broadband,South West,9,45.31,43.98,False
CONS_02153,subscription,Midlands,21,13.52,15.51,False
CONS_02154,subscription,Scotland,120,11.24,11.78,False
CONS_02155,mobile,Midlands,18,22.18,21.83,False
CONS_02156,subscription,London,2,15.79,15.92,False
CONS_02157,broadband,South West,16,29.4,28.68,False
CONS_02158,broadband,Midlands,20,29.23,28.7,False
CONS_02159,mobile,London,7,22.79,25.41,False
CONS_02160,broadband,North East,43,19.55,19.66,False
CONS_02161,mobile,London,16,17.62,16.93,False
CONS_02162,broadband,Wales,1,32.46,31.97,False
CONS_02163,broadband,London,12,34.25,35.41,False
CONS_02164,mobile,Midlands,8,22.85,22.53,False
CONS_02165,subscription,London,6,10.6,10.82,False
CONS_02166,broadband,London,22,27.47,29.56,False
CONS_02167,subscription,North West,58,9.17,9.24,False
CONS_02168,mobile,North East,120,20.15,19.69,False
CONS_02169,broadband,South East,54,34.28,33.94,False
CONS_02170,mobile,Wales,6,29.36,34.34,False
CONS_02171,mobile,North West,56,26.17,32.59,False
CONS_02172,broadband,South West,23,36.29,38.12,False
CONS_02173,mobile,South East,120,16.42,18.21,False
CONS_02174,broadband,Scotland,20,31.83,30.91,False
CONS_02175,broadband,North East,17,18.41,18.38,False
CONS_02176,mobile,South East,6,20.64,22.39,False
CONS_02177,mobile,North West,62,24.66,29.87,True
CONS_02178,subscription,South West,17,12.05,10.44,False
CONS_02179,broadband,South East,2,22.63,25.19,False
CONS_02180,subscription,North West,1,13.71,13.72,False
CONS_02181,subscription,South East,41,10.33,9.92,False
CONS_02182,subscription,Midlands,66,9.78,10.56,False
CONS_02183,subscription,North East,79,11.32,13.29,False
CONS_02184,broadband,Wales,6,40.31,41.15,False
CONS_02185,mobile,Wales,17,17.71,18.97,False
CONS_02186,broadband,North West,8,29.09,31.57,False
CONS_02187,subscription,London,21,13.71,14.63,False
CONS_02188,mobile,London,22,17.33,16.75,False
CONS_02189,broadband,London,7,29.11,31.02,False
CONS_02190,subscription,London,18,12.05,12.8,False
CONS_02191,broadband,Wales,37,24.15,20.33,False
CONS_02192,mobile,London,12,19.85,22.25,False
CONS_02193,mobile,London,24,23.69,21.99,False
CONS_02194,broadband,North West,16,25.12,26.56,False
CONS_02195,mobile,South East,3,27.58,32.59,False
CONS_02196,subscription,London,21,22.93,23.54,False
CONS_02197,broadband,London,13,36.45,35.09,False
CONS_02198,mobile,South East,10,23.11,25.29,False
CONS_02199,broadband,Scotland,11,38.79,45.41,False
CONS_02200,mobile,Midlands,47,37.71,36.12,False
CONS_02201,broadband,South West,19,33.64,29.16,False
CONS_02202,subscription,Midlands,11,12.08,13.9,False
CONS_02203,subscription,Wales,8,14.82,16.61,False
CONS_02204,broadband,South West,20,32.0,34.54,False
CONS_02205,broadband,North West,13,32.49,29.45,False
CONS_02206,mobile,Wales,6,18.93,20.78,False
CONS_02207,mobile,North West,18,25.84,29.37,False
CONS_02208,mobile,South East,26,17.22,21.41,False
CONS_02209,broadband,South East,17,28.2,28.86,False
CONS_02210,broadband,London,9,22.39,23.73,False
CONS_02211,subscription,Midlands,9,8.91,7.85,False
CONS_02212,mobile,London,5,31.28,35.37,False
CONS_02213,subscription,Midlands,18,14.27,16.11,False
CONS_02214,mobile,South West,64,29.6,32.0,False
CONS_02215,subscription,North West,13,11.2,12.89,False
CONS_02216,broadband,London,43,21.43,26.38,True
CONS_02217,broadband,North West,50,37.37,36.75,False
CONS_02218,subscription,South East,19,12.44,12.8,False
CONS_02219,subscription,North East,4,18.41,19.0,False
CONS_02220,broadband,Midlands,10,28.41,32.46,False
CONS_02221,broadband,Midlands,10,31.52,36.08,False
CONS_02222,mobile,North West,17,25.68,27.57,False
CONS_02223,mobile,Midlands,9,15.0,16.04,False
CONS_02224,broadband,Midlands,17,29.85,32.65,False
CONS_02225,subscription,London,14,11.43,11.65,False
CONS_02226,broadband,South East,10,30.16,35.19,False
CONS_02227,mobile,London,13,25.63,25.87,False
CONS_02228,broadband,North West,11,30.68,33.23,False
CONS_02229,broadband,South West,17,32.96,32.89,False
CONS_02230,mobile,Scotland,32,18.35,24.46,True
CONS_02231,broadband,North West,41,24.47,34.11,True
CONS_02232,mobile,South West,17,24.26,27.39,False
CONS_02233,broadband,London,22,36.38,37.78,False
CONS_02234,subscription,London,45,9.21,11.37,False
CONS_02235,mobile,South West,15,15.96,16.54,False
CONS_02236,subscription,South West,18,9.55,10.77,False
CONS_02237,broadband,Midlands,1,24.62,24.5,False
CONS_02238,broadband,South East,21,30.03,30.67,False
CONS_02239,broadband,North East,17,22.49,23.46,False
CONS_02240,mobile,Midlands,18,23.31,25.09,False
CONS_02241,broadband,Midlands,5,27.65,27.26,False
CONS_02242,broadband,South East,7,25.01,25.01,False
CONS_02243,broadband,North West,20,28.74,30.3,False
CONS_02244,broadband,Midlands,9,33.22,35.89,False
CONS_02245,broadband,South West,15,29.05,30.32,False
CONS_02246,broadband,Scotland,16,42.62,43.97,False
CONS_02247,broadband,Scotland,24,33.63,31.66,False
CONS_02248,mobile,Midlands,8,20.32,22.14,False
CONS_02249,broadband,Scotland,27,27.3,36.24,True
CONS_02250,broadband,North West,30,28.11,33.66,True
CONS_02251,mobile,London,14,18.51,20.72,False
CONS_02252,subscription,London,35,12.97,14.66,False
CONS_02253,broadband,Midlands,119,30.89,32.72,False
CONS_02254,mobile,London,52,25.02,33.77,True
CONS_02255,subscription,London,21,12.81,12.78,False
CONS_02256,mobile,South West,91,21.72,28.93,True
CONS_02257,subscription,Midlands,33,12.69,12.95,False
CONS_02258,subscription,London,7,9.26,9.81,False
CONS_02259,broadband,South East,5,33.01,34.5,False
CONS_02260,mobile,Midlands,24,21.0,20.54,False
CONS_02261,mobile,North West,3,25.82,23.63,False
CONS_02262,subscription,North West,2,19.91,19.93,False
CONS_02263,mobile,North West,15,33.36,34.15,False
CONS_02264,broadband,South East,120,22.25,23.87,False
CONS_02265,mobile,Midlands,59,23.33,23.63,False
CONS_02266,broadband,London,2,32.56,33.4,False
CONS_02267,subscription,North West,120,17.49,18.47,False
CONS_02268,mobile,London,11,14.77,17.52,False
CONS_02269,mobile,London,19,15.6,16.11,False
CONS_02270,subscription,London,2,12.84,11.88,False
CONS_02271,mobile,South West,5,22.3,22.1,False
CONS_02272,mobile,London,2,27.52,33.28,False
CONS_02273,subscription,South East,20,8.77,10.29,False
CONS_02274,subscription,London,3,17.98,20.29,False
CONS_02275,subscription,Midlands,22,16.21,17.94,False
CONS_02276,broadband,North West,46,22.37,24.79,False
CONS_02277,mobile,North East,16,22.62,23.23,False
CONS_02278,broadband,Wales,1,31.92,35.81,False
CONS_02279,subscription,Scotland,22,12.76,14.36,False
CONS_02280,mobile,Wales,13,24.57,27.51,False
CONS_02281,mobile,London,2,21.68,21.63,False
CONS_02282,broadband,North East,17,35.77,36.48,False
CONS_02283,broadband,North East,4,30.4,30.23,False
CONS_02284,mobile,South East,120,27.13,30.75,False
CONS_02285,broadband,Wales,10,17.82,19.11,False
CONS_02286,broadband,South East,13,19.91,21.5,False
CONS_02287,subscription,Scotland,5,16.44,18.02,False
CONS_02288,subscription,Midlands,2,11.12,10.4,False
CONS_02289,broadband,North East,12,32.07,36.02,False
CONS_02290,broadband,South East,34,17.37,24.2,True
CONS_02291,subscription,Midlands,15,9.98,10.0,False
CONS_02292,mobile,Midlands,3,25.15,25.39,False
CONS_02293,mobile,South East,3,17.56,17.19,False
CONS_02294,broadband,Wales,24,32.38,34.11,False
CONS_02295,broadband,Wales,1,34.94,36.38,False
CONS_02296,broadband,Midlands,7,36.03,33.75,False
CONS_02297,mobile,North East,14,24.23,21.98,False
CONS_02298,broadband,London,18,27.23,28.04,False
CONS_02299,broadband,South East,15,31.27,34.93,False
CONS_02300,mobile,London,12,15.65,17.35,False
CONS_02301,subscription,London,17,12.92,14.65,False
CONS_02302,subscription,North West,7,8.7,8.96,False
CONS_02303,mobile,South West,24,24.23,24.65,False
CONS_02304,mobile,North West,5,20.64,21.41,False
CONS_02305,mobile,Wales,6,22.75,25.39,False
CONS_02306,broadband,South East,14,29.84,35.53,False
CONS_02307,mobile,South East,4,23.58,23.79,False
CONS_02308,mobile,South West,14,23.37,23.95,False
CONS_02309,mobile,Wales,18,29.98,31.46,False
CONS_02310,subscription,South East,31,9.64,12.42,True
CONS_02311,subscription,South West,12,14.13,14.48,False
CONS_02312,broadband,North West,31,21.2,21.18,False
CONS_02313,broadband,London,6,33.28,34.48,False
CONS_02314,broadband,North West,23,37.95,37.29,False
CONS_02315,broadband,Midlands,2,32.91,36.5,False
CONS_02316,broadband,South East,12,25.82,30.4,False
CONS_02317,broadband,South West,44,33.25,34.02,False
CONS_02318,subscription,Scotland,120,13.17,15.74,False
CONS_02319,mobile,North West,20,22.13,22.96,False
CONS_02320,subscription,South West,80,9.05,11.69,True
CONS_02321,broadband,North West,33,37.24,53.26,True
CONS_02322,broadband,North West,13,36.26,35.9,False
CONS_02323,mobile,London,13,22.89,25.31,False
CONS_02324,broadband,South East,8,35.24,34.26,False
CONS_02325,broadband,North West,34,20.69,22.76,False
CONS_02326,subscription,London,27,11.34,12.11,False
